StudentId,School,Class Period,Condition,Consent,Lunch Status,ELL,American Indian or Alaskan Native,Asian or Pacific Islander,Black,Hispanic,White,Two or More Races,6th Grade MSP Reading,6th Grade MSP Math,Student-Teacher Ratio,Pre-Test,Post-Test,Learning Gain,Number of Assists,# EX Problems Completed,# AP problems completed,# AP Problems correct,mood_neutral,mood_down,mood_up,mood_q,attention_yes,attention_no,attention_idle,attention_q,attendance_present,attendance_missing,mood_neutral_attention_yes_attendance_present,mood_down_attention_yes_attendance_present,mood_up_attention_yes_attendance_present,mood_q_attention_yes_attendance_present
5319,South Shore,3,paper,y,63.6,16.3,1.0,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30.0,7,18,11.0,2,138,289,231,71,0,2,2,63,9,0,3,73,2,63,0,0,0
5320,South Shore,3,paper,y,63.6,16.3,1.0,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30.0,8.5,14.25,5.75,0,195,634,483,61,1,0,13,40,16,2,17,62,13,40,0,0,0
5321,South Shore,3,paper,y,63.6,16.3,1.0,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30.0,12.5,22.25,9.75,2,158,684,624,67,0,3,3,54,12,3,4,70,3,53,0,1,0
5322,South Shore,3,paper,y,63.6,16.3,1.0,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30.0,16,20.5,4.5,0,156,648,572,53,0,2,18,44,11,0,18,55,18,43,0,1,0
5323,South Shore,3,paper,NA,63.6,16.3,1.0,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30.0,14,24,10.0,0,183,711,656,53,0,0,21,49,4,0,21,53,21,49,0,0,0
5324,South Shore,3,paper,y,63.6,16.3,1.0,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30.0,16.5,25,8.5,0,171,697,628,54,2,3,14,52,5,2,14,59,14,49,1,2,0
5325,South Shore,3,paper,NA,63.6,16.3,1.0,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30.0,2.5,9,6.5,1,72,98,83,53,4,4,14,37,20,1,17,63,12,35,2,0,0
5326,South Shore,3,paper,y,63.6,16.3,1.0,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30.0,5.5,13.5,8.0,6,185,432,332,70,1,1,2,59,11,2,2,72,2,59,0,0,0
5327,South Shore,3,paper,NA,63.6,16.3,1.0,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30.0,5,7,2.0,1,121,448,306,43,2,1,3,26,16,1,6,46,3,24,2,0,0
5331,South Shore,3,paper,y,63.6,16.3,1.0,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30.0,19,23.5,4.5,0,3,385,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,2.5,6.25,3.75,1,872,178,159,32,4,0,6,30,5,1,6,36,6,26,4,0,0
412,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,3,8.75,5.75,1,934,228,161,13,0,1,28,8,6,0,28,14,28,8,0,0,0
414,Lakota,2,tablet,NA,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,4.5,6,1.5,1,886,206,191,30,6,2,3,32,7,0,2,40,1,25,5,0,2
415,Lakota,2,tablet,NA,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,4,7,3.0,1,980,229,153,38,3,0,0,36,5,0,0,41,0,33,3,0,0
416,Lakota,2,tablet,NA,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,3.5,8.5,5.0,1,749,144,75,34,1,6,1,30,11,1,0,42,0,27,1,1,1
417,Lakota,2,tablet,NA,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,9.5,9.25,-0.25,1,1018,198,179,35,2,4,0,28,12,1,0,41,0,25,0,3,0
418,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,1.5,5.25,3.75,1,868,159,141,36,3,3,1,28,13,1,1,42,1,26,1,1,0
419,Lakota,2,tablet,NA,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,5.5,14,8.5,1,1005,160,149,37,2,3,1,31,11,0,1,42,1,29,1,1,0
420,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,4,9.75,5.75,0,1346,232,215,37,1,5,0,36,3,4,0,43,0,32,1,3,0
423,Lakota,2,tablet,no,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,6.5,9,2.5,2,752,155,125,28,6,6,1,24,15,1,1,41,0,22,2,0,0
424,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,4.5,7.5,3.0,5,984,213,109,32,3,6,0,28,13,0,0,41,0,25,3,0,0
425,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,6,8.5,2.5,2,790,91,84,36,0,1,4,32,5,0,4,37,4,32,0,0,0
426,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,6,7.5,1.5,2,799,129,120,34,4,3,0,29,12,0,0,41,0,25,2,2,0
429,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,1,6,5.0,3,875,221,194,24,5,3,9,17,16,0,8,33,8,15,1,0,1
430,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,1.5,11.5,10.0,0,793,84,62,8,33,0,0,10,29,1,1,41,0,5,5,0,0
431,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,4.5,8.5,4.0,1,1234,268,180,37,2,3,0,37,4,1,0,42,0,34,2,1,0
432,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,4.5,9,4.5,2,1251,257,222,36,3,1,1,33,7,1,0,41,0,30,2,0,1
433,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,2,6.5,4.5,0,463,65,57,5,7,0,29,4,8,0,29,12,29,3,1,0,0
434,Lakota,2,tablet,NA,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,6.5,9,2.5,0,874,173,133,39,1,2,0,30,11,1,0,42,0,28,1,1,0
435,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,1,3.75,2.75,1,547,97,80,32,7,1,1,24,15,1,1,40,1,19,4,1,0
436,Lakota,2,tablet,NA,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,3.5,8.5,5.0,1,1129,252,237,37,3,0,2,39,3,0,0,42,0,34,3,0,2
437,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,4.5,7.75,3.25,0,1287,199,187,42,0,0,0,37,5,0,0,42,0,37,0,0,0
438,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,7,7.5,0.5,1,1051,132,90,14,0,0,28,14,0,0,28,14,28,14,0,0,0
439,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,7.5,8.25,0.75,0,1897,299,288,39,2,0,0,39,2,0,0,41,0,37,2,0,0
440,Lakota,2,tablet,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,4,9.75,5.75,2,898,182,161,37,1,4,0,35,5,0,2,42,0,33,1,1,0
5401,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,9.5,17.75,8.25,0,404,160,134,27,1,3,0,22,9,0,0,31,0,21,0,1,0
5402,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,13.5,16.5,3.0,3,392,258,240,35,7,1,12,44,8,0,3,55,0,33,2,0,9
5403,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,8.5,9.25,0.75,1,286,164,130,38,2,1,1,34,8,0,0,42,0,33,0,0,1
5404,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,5,12.5,7.5,0,274,399,246,38,0,4,0,35,7,0,0,42,0,33,0,2,0
5405,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,4.75,6.5,1.75,1,322,107,83,29,5,5,4,33,7,0,3,40,3,28,2,2,1
5406,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,3.5,8.5,5.0,1,335,219,174,39,2,0,1,33,9,0,0,42,0,32,1,0,0
5407,Lakota,1,paper,NA,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,10,9.75,-0.25,2,333,395,317,40,1,2,0,40,3,0,0,43,0,38,1,1,0
5408,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,5.5,19.5,14.0,2,282,114,87,35,1,5,1,35,6,0,1,41,1,34,1,0,0
5409,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,5.5,15.5,10.0,1,255,247,184,30,1,0,0,31,0,0,0,31,0,30,1,0,0
5410,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,7.5,11.25,3.75,0,311,247,223,47,6,0,0,48,5,0,0,53,0,43,5,0,0
5411,Lakota,1,paper,NA,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,2,4.5,2.5,2,28,138,130,36,4,1,1,32,9,0,1,42,0,30,2,0,0
5412,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,10,15.75,5.75,0,188,128,119,30,0,0,12,30,0,0,12,30,12,30,0,0,0
5413,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,8,7,-1.0,2,212,105,59,48,1,2,2,45,5,1,2,52,1,43,1,1,0
5414,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,0.5,5.5,5.0,0,142,22,10,34,4,2,1,28,12,0,1,41,0,25,2,1,0
5415,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,8,17,9.0,0,446,426,349,23,2,4,2,29,2,0,0,31,0,23,2,2,2
5416,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,13,18,5.0,0,371,401,346,41,2,0,0,36,5,2,0,43,0,35,1,0,0
5417,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,10,13,3.0,3,355,135,117,40,1,2,0,33,8,0,2,43,0,32,1,0,0
5418,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,7.5,10.5,3.0,0,0,0,0,41,1,0,0,38,3,0,1,42,0,37,1,0,0
5419,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,4.5,14.25,9.75,2,358,178,158,38,3,1,0,40,2,0,0,42,0,36,3,1,0
5420,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,6.5,10.25,3.75,2,246,275,225,40,2,1,0,36,7,0,0,43,0,33,2,1,0
5422,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,11,14,3.0,0,489,278,226,42,1,0,0,37,4,2,0,43,0,36,1,0,0
5423,Lakota,1,paper,NA,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,3.5,7.25,3.75,0,168,61,52,36,2,2,1,28,11,0,2,40,1,28,0,0,0
5424,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,10,10,0.0,2,46,71,49,38,1,1,1,28,13,0,0,41,0,27,0,1,0
5425,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,3.5,13.75,10.25,2,191,74,55,36,0,4,1,34,7,0,0,41,0,33,0,0,1
5426,Lakota,1,paper,y,53.0,7.0,0.6,16.1,12.1,18.9,37.8,14.4,69.5,55.0,26.0,15,13.75,-1.25,0,102,33,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,5.5,16,10.5,2,568,670,661,66,1,1,0,59,5,4,0,68,0,58,1,0,0
193,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,5.5,6.5,1.0,5,228,479,455,67,0,1,0,64,1,3,0,68,0,63,0,1,0
195,Hamilton,2,tablet,NA,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,12,14.5,2.5,2,670,734,717,67,0,1,0,56,5,7,0,68,0,56,0,0,0
196,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,8,11.5,3.5,0,268,659,642,37,0,0,31,31,3,3,31,37,31,31,0,0,0
197,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,15.5,17,1.5,4,447,652,636,64,1,3,0,54,11,3,0,68,0,54,0,0,0
198,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,6,11.5,5.5,7,458,664,651,65,0,3,0,59,6,3,0,68,0,57,0,2,0
200,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,6.5,14.5,8.0,1,667,704,693,66,0,2,0,56,8,4,0,68,0,54,0,2,0
201,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,10.5,15.5,5.0,2,929,704,695,61,1,5,1,51,11,5,1,67,1,49,1,1,0
202,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,9,14,5.0,2,413,554,541,65,0,3,0,59,9,0,0,68,0,58,0,1,0
204,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,10,19.5,9.5,4,521,646,638,60,1,7,0,52,14,2,0,68,0,48,1,3,0
206,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,11.5,21.5,10.0,2,574,697,672,65,1,1,1,49,12,6,1,67,1,47,1,1,0
207,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,8,7,-1.0,0,471,614,594,57,0,0,11,51,6,0,11,57,11,51,0,0,0
208,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,13,22,9.0,0,551,521,515,65,0,3,0,61,3,4,0,68,0,60,0,1,0
210,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,11.5,15.5,4.0,5,411,698,681,62,0,0,6,52,8,2,6,62,6,52,0,0,0
211,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,16,18.5,2.5,2,629,642,622,67,0,1,0,60,5,3,0,68,0,59,0,1,0
212,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,10.5,15,4.5,3,541,685,661,67,0,1,0,58,6,4,0,68,0,58,0,0,0
213,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,15,16.5,1.5,0,981,694,688,63,0,3,2,49,12,5,2,66,2,49,0,0,0
214,Hamilton,2,tablet,NA,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,4,9,5.0,2,470,645,633,65,3,0,0,60,4,4,0,68,0,58,2,0,0
215,Hamilton,2,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,9.0,7.5,16.5,9.0,2,241,566,558,65,1,2,0,60,5,3,0,68,0,58,0,2,0
217,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,2.5,14.5,12.0,6,382,550,526,72,5,12,10,63,21,2,13,91,8,61,1,0,1
218,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,13,19,6.0,4,506,616,612,84,4,8,2,79,16,3,0,98,0,68,4,5,2
219,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,5,12.5,7.5,6,378,330,316,76,0,3,20,73,5,1,20,79,20,73,0,0,0
220,Hamilton,5,tablet,NA,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,3,17.5,14.5,2,329,431,416,91,0,0,8,91,4,3,1,99,0,85,0,0,6
222,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,9,15.5,6.5,0,507,635,631,77,2,3,7,72,8,3,6,89,0,64,2,0,6
223,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,10.5,18.5,8.0,1,533,488,462,79,0,0,21,53,14,12,21,80,20,53,0,0,0
224,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,14.5,20.5,6.0,0,869,683,666,84,1,8,6,82,8,3,6,93,6,74,1,7,0
225,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,13,19,6.0,0,925,698,688,92,8,0,0,77,13,10,0,100,0,70,7,0,0
226,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,9,17,8.0,2,505,499,490,65,1,29,4,56,35,2,6,96,3,48,1,6,1
228,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,11,17.5,6.5,2,841,637,637,94,2,3,0,94,2,0,3,99,0,89,2,3,0
229,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,14,19.5,5.5,1,616,623,613,83,7,3,6,70,10,13,6,93,6,60,7,3,0
230,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,3,12,9.0,2,337,575,557,84,2,13,0,78,19,2,0,99,0,72,2,4,0
231,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,10.5,21,10.5,5,802,669,661,78,4,3,14,75,11,7,6,99,0,63,1,3,8
232,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,13.5,18.5,5.0,3,756,709,709,92,4,3,0,97,1,1,0,99,0,90,4,3,0
233,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,2,11,9.0,2,263,465,454,83,2,12,2,75,12,1,11,99,0,70,1,4,0
234,Hamilton,5,tablet,NA,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,7,13,6.0,0,563,617,611,76,1,10,12,83,8,4,4,99,0,71,1,0,11
235,Hamilton,5,tablet,NA,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,4,17.5,13.5,6,325,537,521,90,8,1,1,97,3,0,0,100,0,88,7,1,1
236,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,5.5,17.5,12.0,2,554,517,501,13,3,0,83,27,2,1,69,30,69,10,3,0,14
238,Hamilton,5,tablet,NA,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,10.5,18,7.5,1,653,658,639,87,2,4,6,88,4,1,6,96,3,83,2,3,0
239,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,12,23,11.0,1,703,694,688,78,1,13,7,72,11,7,9,96,3,64,1,6,1
240,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,12,23,11.0,5,767,695,693,86,3,6,3,91,3,1,3,95,3,85,3,3,0
242,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,10,13.5,3.5,7,519,520,505,88,8,2,0,72,16,10,0,98,0,65,6,1,0
243,Hamilton,5,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,8,13,5.0,9,278,450,438,94,2,2,1,96,0,2,1,98,1,92,2,2,0
244,Hamilton,5,tablet,no,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,12.0,13,20,7.0,2,907,668,659,86,13,0,0,92,5,2,0,99,0,81,11,0,0
246,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,8.5,17.5,9.0,1,354,558,551,84,2,2,2,85,3,0,2,90,0,82,2,0,1
247,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,12.5,24.5,12.0,2,1006,707,699,83,3,1,3,78,10,0,2,90,0,73,1,1,3
248,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,12,15.5,3.5,0,393,586,568,86,1,3,0,80,5,3,2,90,0,78,1,1,0
249,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,16,26,10.0,8,807,704,699,86,2,0,2,82,4,2,2,88,2,80,2,0,0
250,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,11,19,8.0,5,542,644,633,80,5,5,0,80,10,0,0,90,0,73,5,2,0
251,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,12.5,14,1.5,3,363,538,527,67,5,1,16,67,16,0,6,89,0,51,0,0,16
252,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,12,21,9.0,3,659,665,661,67,10,2,9,76,7,1,4,88,0,58,7,2,9
253,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,3,22.5,19.5,5,257,540,520,76,4,8,2,77,4,1,8,88,2,66,3,8,0
254,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,10,13.5,3.5,3,563,634,613,68,6,15,1,66,18,2,4,90,0,56,4,5,1
255,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,8.5,20,11.5,3,472,689,683,61,2,1,25,55,2,2,30,65,24,52,1,1,1
256,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,9.5,20,10.5,1,381,534,528,85,0,4,1,69,14,1,6,90,0,65,0,3,1
257,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,8,18,10.0,4,593,715,697,53,2,8,24,72,3,4,8,85,2,46,0,4,22
258,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,14,17.5,3.5,2,394,620,596,49,3,14,24,53,10,3,24,66,24,42,3,8,0
260,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,9,23,14.0,4,438,516,502,71,14,2,0,68,12,3,4,87,0,58,10,0,0
261,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,6.5,19.5,13.0,2,498,670,655,57,12,5,15,65,20,0,4,89,0,39,9,3,14
262,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,7,9.5,2.5,5,458,487,467,75,7,6,2,62,20,0,8,88,2,52,6,4,0
263,Hamilton,6,tablet,no,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,14,18.5,4.5,4,346,669,631,74,3,5,8,65,11,0,14,82,8,61,3,1,0
264,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,3.5,22.5,19.0,6,233,462,454,70,0,1,19,81,9,0,0,90,0,61,0,1,19
479,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,9.5,19.5,10.0,0,273,498,492,62,2,2,23,55,9,0,25,66,23,55,0,0,0
480,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,8,14,6.0,2,160,529,523,54,8,12,16,58,26,3,3,89,1,35,7,2,14
481,Hamilton,6,tablet,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,11.0,11,22,11.0,1,3,6,0,82,1,4,3,68,17,1,4,90,0,64,1,0,3
5101,Hamilton,3,paper,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,8.0,7.5,19,11.5,0,88,464,432,86,1,1,0,75,8,5,0,88,0,74,1,0,0
5102,Hamilton,3,paper,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,8.0,11.5,20,8.5,1,71,397,324,75,1,7,5,57,21,5,5,83,5,57,0,0,0
5103,Hamilton,3,paper,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,8.0,6,8,2.0,2,81,423,300,86,0,2,0,74,7,7,0,88,0,73,0,1,0
5104,Hamilton,3,paper,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,8.0,12.5,23,10.5,0,105,396,365,87,0,0,1,72,5,10,1,87,1,72,0,0,0
5105,Hamilton,3,paper,y,10.0,1.9,0.4,10.8,2.3,7.1,72.1,7.3,90.4,88.2,8.0,10,16,6.0,0,79,455,432,87,0,1,0,67,8,13,0,88,0,67,0,0,0
